country,year,primary,lower_sec,upper_sec,college
Cameroon,2000,68.9900,36.4000,18.4200,2.4700
Cameroon,2005,70.4200,38.3400,23.4900,3.0400
Cameroon,2010,74.9300,46.0700,28.6900,3.7300
Cameroon,2015,77.7000,52.9300,34.5200,4.2900
Cameroon,2020,80.1300,59.3900,40.4200,5.0600
Cameroon,2025,82.3300,65.2900,46.2100,5.7100
Canada,1950,93.2900,85.0600,54.9000,20.1000
Canada,1955,93.2500,74.5400,53.4400,21.0700
Canada,1960,95.2400,79.6800,59.9400,25.1200
Canada,1965,96.6100,85.6900,68.4200,30.2000
Canada,1970,97.6600,90.5700,76.3100,34.1000
Canada,1975,98.2500,93.1400,80.4100,35.8700
Canada,1980,98.4500,94.3300,81.4700,36.9800
Canada,1985,98.7400,95.2700,83.7500,39.8300
Canada,1990,98.9200,96.0800,86.1000,43.0600
Canada,1995,99.1400,96.8700,87.5500,45.0300
Canada,2000,99.1600,97.0700,88.0000,45.1100
Canada,2005,99.3000,98.1500,88.9100,46.0700
Canada,2010,99.8800,99.0600,90.1600,53.5600
Canada,2015,99.5200,99.1500,89.6400,47.9500
Canada,2020,148.0600,147.7000,139.3400,96.8700
Canada,2025,149.0200,148.6100,141.0000,98.9600
Cape Verde,1950,8.6200,1.2300,0.3600,0.0600
Cape Verde,1955,10.3300,2.1300,0.6900,0.1300
Cape Verde,1960,13.0000,3.7300,1.3100,0.2800
Cape Verde,1965,17.7300,7.7300,3.0800,0.7900
Cape Verde,1970,23.5200,11.6800,4.8000,1.2700
Cape Verde,1975,24.9400,12.7200,5.1100,1.3300
Cape Verde,1980,27.7600,14.0100,5.1500,1.2500
Cape Verde,1985,32.6400,15.0000,5.1500,1.1600
Cape Verde,1990,35.6300,16.1600,5.2400,1.1000
Cape Verde,1995,47.0200,24.5700,8.0700,1.6400
Cape Verde,2000,50.3200,30.6400,9.2800,1.7600
Cape Verde,2005,69.0600,46.9000,14.9500,2.6300
Cape Verde,2010,77.5300,57.5400,19.3000,3.3700
Cape Verde,2015,84.0600,64.8900,22.7300,3.7200
Cape Verde,2020,88.9100,71.0400,25.9200,4.2600
Cape Verde,2025,92.1000,75.6900,29.1500,4.8000
Caribbean,1950,42.5400,18.9100,9.1300,1.8700
Caribbean,1955,46.3200,23.9300,11.4100,2.5200
Caribbean,1960,51.5400,30.0200,14.6800,3.1300
Caribbean,1965,57.8000,38.0300,19.7800,4.3400
Caribbean,1970,63.0200,45.6700,25.1300,5.8200
Caribbean,1975,67.6100,52.3900,30.2000,7.4100
Caribbean,1980,71.3200,57.9400,33.7700,8.4100
Caribbean,1985,77.3600,65.7700,38.5200,8.9100
Caribbean,1990,80.2200,69.5700,40.5700,9.0600
Caribbean,1995,81.0200,70.7800,42.1200,9.6000
Caribbean,2000,82.2000,71.6800,43.8100,10.4200
Caribbean,2005,83.0000,73.0400,45.3400,11.6500
Caribbean,2010,82.3100,74.4300,49.7200,14.4500
Caribbean,2015,83.0300,76.2800,52.0000,13.8900
Caribbean,2020,85.2800,79.1700,55.7300,14.5800
Caribbean,2025,86.6300,81.1800,58.5800,15.0300
Central African Republic,1950,9.8800,4.6400,1.2800,0.3700
Central African Republic,1955,11.5800,5.3600,1.5000,0.4300
Central African Republic,1960,13.4900,6.1200,1.7100,0.4900
Central African Republic,1965,15.6300,6.9300,1.9200,0.5500
Central African Republic,1970,18.0200,7.7600,2.1100,0.6000
Central African Republic,1975,20.7200,8.6400,2.2900,0.6500
Central African Republic,1980,26.4300,9.8100,2.2000,0.6200
Central African Republic,1985,27.1000,10.4000,2.4500,0.6300
Central African Republic,1990,27.5300,10.3400,2.5700,0.5800
Central African Republic,1995,30.3700,12.1400,3.3200,0.7200
Central African Republic,2000,31.8500,14.1800,4.1700,0.9100
Central African Republic,2005,31.9700,13.4000,4.2000,0.9700
Central African Republic,2010,35.4300,14.4700,4.2900,0.9800
Central African Republic,2015,37.9800,15.5000,6.1800,2.1200
Central African Republic,2020,44.7100,17.9700,5.3800,1.1800
Central African Republic,2025,38.1900,19.2100,6.2200,1.3600
Central America,1950,17.7000,6.2100,3.4800,0.7200
Central America,1955,23.9400,9.3300,5.2800,1.1300
Central America,1960,31.6400,13.6900,7.8800,1.7700
Central America,1965,40.3000,19.3200,11.2700,2.6000
Central America,1970,49.2300,25.9500,15.3100,3.6000
Central America,1975,57.1800,32.5000,19.2200,4.6200
Central America,1980,65.7600,41.0000,24.4300,5.8400
Central America,1985,72.3700,49.6000,28.7500,6.5300
Central America,1990,77.6800,56.2700,30.7000,6.5200
Central America,1995,81.1100,60.7400,32.0800,6.8200
Central America,2000,82.5700,63.2000,34.3400,7.4300
Central America,2005,85.3200,67.7500,39.0100,8.5400
Central America,2010,88.3800,72.6700,44.0700,9.4200
Central America,2015,90.6500,76.4000,48.2700,10.7100
Central America,2020,91.8600,78.8200,51.9800,11.2700
Central America,2025,92.6900,81.6600,56.4100,12.1800
Central Asia,1950,82.7900,53.8300,29.3400,4.3400
Central Asia,1955,86.6400,61.2800,35.6900,5.8200
Central Asia,1960,91.6900,75.3600,49.1900,8.0500
Central Asia,1965,94.8300,85.2600,61.3500,10.3100
Central Asia,1970,97.9400,94.0100,76.0500,13.6900
Central Asia,1975,99.0200,97.1100,82.0300,13.6300
Central Asia,1980,99.3600,98.1100,85.4200,13.7800
Central Asia,1985,99.4900,98.5200,87.2000,14.0000
Central Asia,1990,99.4900,98.5600,87.5800,14.0600
Central Asia,1995,99.4900,98.5100,87.4300,14.0600
Central Asia,2000,99.4300,98.4200,87.5700,14.3500
Central Asia,2005,99.4100,98.5300,88.6900,26.1500
Central Asia,2010,99.4200,98.0300,88.4500,16.9000
Central Asia,2015,98.8400,98.2500,90.1700,17.9400
Central Asia,2020,99.6700,99.1400,91.4700,18.4800
Central Asia,2025,99.6200,99.1000,92.3200,19.4000
Chad,1950,4.2500,0.6000,0.0900,0.0200
Chad,1955,5.1100,0.9100,0.1500,0.0300
Chad,1960,6.1900,1.3900,0.2800,0.0600
Chad,1965,7.3500,2.0300,0.4700,0.1000
Chad,1970,8.5800,2.8900,0.7800,0.1700
Chad,1975,9.6700,3.8300,1.1500,0.2500
Chad,1980,10.9900,5.0900,1.7700,0.3800
Chad,1985,12.8900,6.5900,2.2000,0.5600
Chad,1990,14.6200,7.1800,2.1400,0.4800
Chad,1995,18.6400,9.3200,3.3800,0.5900
Chad,2000,22.1000,11.6900,4.5000,0.8100
Chad,2005,28.1900,14.8900,5.6600,0.9600
Chad,2010,34.3600,18.1700,9.1400,2.9800
Chad,2015,40.4800,21.3500,8.1200,1.1300
Chad,2020,38.7800,21.8900,8.7600,1.3000
Chad,2025,45.2800,27.5600,11.5100,1.6200
Chile,1950,50.2400,24.4900,12.7300,1.8700
Chile,1955,54.5200,27.3500,14.8200,2.4800
Chile,1960,58.9200,31.2600,17.5900,3.2600
Chile,1965,65.7100,37.5800,21.9300,4.4400
Chile,1970,73.4400,46.7500,28.1400,6.2400
Chile,1975,81.5300,61.1700,35.5800,7.6900
Chile,1980,88.0900,73.7800,42.3000,8.1800
Chile,1985,90.6600,79.7000,49.3000,8.9500
Chile,1990,93.0100,84.4500,56.4200,10.7700
Chile,1995,95.3200,88.7900,63.7200,13.7400
Chile,2000,96.4700,91.8800,70.7900,16.7700
Chile,2005,97.2200,94.3300,77.2900,19.4900
Chile,2010,97.7500,95.5800,80.0600,20.9500
Chile,2015,98.2000,96.6000,85.5700,37.6000
Chile,2020,121.5900,120.1300,108.3000,47.3900
Chile,2025,122.3700,121.1800,111.1400,49.5900
China,1950,31.9800,9.9500,2.4900,0.6700
China,1955,48.6200,17.1800,5.0800,1.6900
China,1960,59.7500,23.8400,7.6300,2.5500
China,1965,69.9500,31.4900,8.7700,2.5400
China,1970,75.1400,36.4600,8.8600,2.4200
China,1975,79.5900,47.0900,12.1900,2.7900
China,1980,85.6000,62.0900,20.2600,3.7600
China,1985,91.1700,72.8300,21.8500,5.2000
China,1990,92.6400,75.1000,19.2500,5.9900
China,1995,93.5900,80.2800,23.1300,8.1300
China,2000,94.2300,86.1000,29.7700,11.6600
China,2005,95.9000,89.8200,38.3300,17.5400
China,2010,97.8200,92.6600,45.7000,24.0500
China,2015,97.9200,94.6200,55.8200,36.3700
China,2020,130.0100,127.6800,96.4000,72.2200
China,2025,135.3100,133.6700,108.7900,84.7900
Colombia,1950,38.2400,11.2300,7.3300,2.2200
Colombia,1955,37.0000,11.3800,8.0600,2.7100
Colombia,1960,41.1900,14.3300,10.5200,3.8100
Colombia,1965,47.4600,19.3300,14.4800,5.6100
Colombia,1970,55.1600,25.1100,18.9900,7.7000
Colombia,1975,62.9400,31.7700,24.1800,9.5200
Colombia,1980,69.9400,38.2100,29.0500,10.4800
Colombia,1985,75.0900,42.4700,32.6100,10.9100
Colombia,1990,77.7800,45.8100,36.1600,11.2900
Colombia,1995,80.4700,51.2800,41.5900,12.6900
Colombia,2000,83.8500,59.2200,49.0000,14.9800
Colombia,2005,87.9200,65.1600,54.9300,16.1700
Colombia,2010,89.2500,72.2600,61.7600,18.6200
Colombia,2015,91.0700,78.3800,67.7800,21.2300
Colombia,2020,115.2600,106.1200,95.5700,45.5200
Colombia,2025,117.8800,111.4000,100.9900,48.0300
Comoros,1950,1.6500,0.6200,0.2000,0.0500
Comoros,1955,2.6300,1.1600,0.3800,0.0900
Comoros,1960,4.9600,3.0800,1.3100,0.3100
Comoros,1965,6.0400,3.6000,1.3000,0.3100
Comoros,1970,8.0300,5.0400,1.4000,0.3400
Comoros,1975,14.3800,9.8500,3.2900,0.9500
Comoros,1980,24.8000,16.8900,5.8600,1.7200
Comoros,1985,33.3800,21.9800,6.8000,1.9100
Comoros,1990,40.0300,25.6300,8.6900,2.6800
Comoros,1995,46.0400,26.7700,10.2700,3.1700
Comoros,2000,52.6100,31.8600,14.1200,4.1800
Comoros,2005,60.8700,38.5700,18.0400,5.2100
Comoros,2010,66.1300,45.5000,27.7300,11.3100
Comoros,2015,74.0000,51.0700,25.8400,6.4900
Comoros,2020,80.3700,58.0800,30.5900,7.8500
Comoros,2025,84.2900,63.3900,34.6300,8.5600
Congo,1950,7.5700,1.2100,0.4200,0.1900
Congo,1955,13.0200,2.7200,1.0100,0.4400
Congo,1960,21.1300,5.9500,2.2200,0.9400
Congo,1965,28.5700,10.0000,4.6300,2.0200
Congo,1970,41.0400,18.4500,8.5700,3.5300
Congo,1975,52.1500,28.6500,12.8800,5.5200
Congo,1980,62.5300,37.9600,15.7400,6.5200
Congo,1985,75.5700,40.3800,14.2000,5.9000
Congo,1990,81.6100,38.3200,13.1300,4.4300
Congo,1995,80.4500,40.0600,15.2400,4.7800
Congo,2000,80.7500,39.1100,14.0600,4.2200
Congo,2005,81.0300,40.1500,15.0800,4.4400
Congo,2010,80.7600,40.1600,16.5600,6.2800
Congo,2015,81.2700,42.1300,17.2200,4.7500
Congo,2020,82.7100,46.6000,20.5000,5.6700
Congo,2025,83.8700,51.1500,24.3100,6.6100
Costa Rica,1950,37.5200,14.6100,11.3800,4.4200
Costa Rica,1955,42.1300,17.5800,13.4400,5.3100
Costa Rica,1960,48.6100,21.4200,16.2200,6.3000
Costa Rica,1965,56.9300,26.3200,19.7300,7.5100
Costa Rica,1970,66.5600,32.1600,24.1000,9.0000
Costa Rica,1975,75.7900,37.8700,28.8500,10.5900
Costa Rica,1980,82.4600,43.3000,32.4400,11.1400
Costa Rica,1985,85.8100,45.8800,34.2300,11.4100
Costa Rica,1990,85.9800,43.5000,32.2500,11.2200
Costa Rica,1995,85.1200,44.9500,33.5000,12.2000
Costa Rica,2000,86.0200,50.3100,38.2300,13.9800
Costa Rica,2005,89.2800,56.6900,43.7100,15.6800
Costa Rica,2010,91.6000,62.7500,49.9400,20.5900
Costa Rica,2015,93.6500,67.8700,53.7400,18.8500
Costa Rica,2020,95.2200,73.2400,59.2900,20.6400
Costa Rica,2025,96.1700,77.5200,63.9600,22.3700
Cote d'Ivoire,1950,2.4000,1.1600,0.2500,0.0100
Cote d'Ivoire,1955,3.9900,1.9200,0.4400,0.0200
Cote d'Ivoire,1960,6.5400,3.1000,0.7500,0.0400
Cote d'Ivoire,1965,9.5900,4.6100,1.1200,0.0500
Cote d'Ivoire,1970,15.7000,7.0400,1.8400,0.1400
Cote d'Ivoire,1975,21.4200,9.5300,2.8200,0.2800
Cote d'Ivoire,1980,24.8100,12.3600,3.9200,0.4800
Cote d'Ivoire,1985,29.3800,13.9400,4.1400,0.5300
Cote d'Ivoire,1990,35.0600,15.2400,4.9100,0.6000
Cote d'Ivoire,1995,36.6400,17.4900,6.4100,0.8300
Cote d'Ivoire,2000,34.6400,17.9600,7.3100,1.2600
Cote d'Ivoire,2005,38.7900,22.3500,9.5100,1.5600
Cote d'Ivoire,2010,41.5000,25.7000,13.1300,2.8900
Cote d'Ivoire,2015,46.2300,31.6500,14.6300,2.0500
Cote d'Ivoire,2020,52.0800,38.3700,18.3500,2.6400
Cote d'Ivoire,2025,57.8400,45.2700,22.4600,3.1200
Croatia,1950,85.8700,55.9800,27.8400,1.9300
Croatia,1955,85.7300,59.5500,34.1400,2.2400
Croatia,1960,92.0600,65.7700,39.1600,2.8400
Croatia,1965,96.4100,79.0200,52.7300,4.1000
Croatia,1970,98.4000,89.5200,63.2100,4.9000
Croatia,1975,98.9100,92.9000,67.1000,4.6700
Croatia,1980,99.0300,95.3000,72.2600,4.8900
Croatia,1985,99.2900,97.8400,76.9400,5.0200
Croatia,1990,99.4600,98.7600,79.4700,5.2300
Croatia,1995,99.4800,98.9300,81.9100,6.3500
Croatia,2000,99.4900,98.8600,86.5600,7.5700
Croatia,2005,99.5000,99.3000,91.0300,8.4300
Croatia,2010,99.4900,99.1000,95.3500,15.8300
Croatia,2015,99.5300,99.5100,94.8900,10.8900
Croatia,2020,110.4800,110.4700,106.2000,21.0000
Croatia,2025,111.4500,111.3300,106.8800,23.2200
Cuba,1950,55.3200,20.3000,8.3600,1.3300
Cuba,1955,62.5700,28.8600,12.0200,2.0300
Cuba,1960,70.8800,40.3200,18.2000,3.1200
Cuba,1965,78.7400,53.4400,25.7200,4.6100
Cuba,1970,85.8900,65.7500,34.1300,6.3000
Cuba,1975,90.7700,74.2700,41.6700,7.8300
Cuba,1980,93.7500,81.2300,48.7500,8.9700
Cuba,1985,96.4500,87.3500,54.2800,9.4100
Cuba,1990,97.2200,89.5600,56.5900,9.4800
Cuba,1995,97.5100,90.8100,58.7200,9.4400
Cuba,2000,97.9800,91.5200,60.5700,9.9700
Cuba,2005,98.4200,93.9300,67.5000,11.8400
Cuba,2010,98.8000,96.3100,77.6000,21.9500
Cuba,2015,98.9800,96.8500,78.1900,16.6500
Cuba,2020,99.3100,97.3900,82.0000,17.0100
Cuba,2025,99.3800,97.6300,84.7700,18.2900
Curaçao,1950,74.5200,42.9100,7.9000,0.9600
Curaçao,1955,79.8600,51.0500,10.0900,1.3300
Curaçao,1960,83.2300,56.0600,13.5100,1.8200
Curaçao,1965,88.5200,67.0400,15.9800,2.2900
Curaçao,1970,91.4200,73.4200,17.8500,2.7500
Curaçao,1975,94.0500,80.3400,22.1200,3.1200
Curaçao,1980,95.2500,83.5800,23.2800,3.0800
Curaçao,1985,96.0800,85.2100,24.9800,3.1500
Curaçao,1990,97.5400,87.3100,28.5500,3.6200
Curaçao,1995,98.4400,88.4000,31.6900,4.1700
Curaçao,2000,99.0100,89.5300,35.5800,4.7300
Curaçao,2005,98.8900,89.5800,38.6700,5.0500
Curaçao,2010,99.5800,91.3500,48.2600,7.1500
Curaçao,2015,98.4500,89.5000,43.5400,5.7300
Curaçao,2020,99.4700,90.7900,46.7600,5.8500
Curaçao,2025,98.0000,89.4300,50.9400,7.5300
Cyprus,1950,63.3900,17.4700,12.4500,1.8700
Cyprus,1955,70.1100,25.4600,19.0900,2.9600
Cyprus,1960,79.3800,36.2500,28.4800,4.8500
Cyprus,1965,87.7700,49.0900,39.3700,7.2900
Cyprus,1970,94.4700,58.8000,48.1300,9.4900
Cyprus,1975,97.8600,68.6700,58.0200,12.5100
Cyprus,1980,98.8300,79.6700,68.9400,15.1000
Cyprus,1985,99.1100,88.3800,77.3600,16.4100
Cyprus,1990,99.1800,91.8300,81.3900,18.2600
Cyprus,1995,99.2100,93.4500,83.4700,21.5200
Cyprus,2000,99.3100,94.4800,85.2400,24.1400
Cyprus,2005,99.4800,95.7400,88.5000,26.4900
Cyprus,2010,99.5500,96.8000,91.6800,36.5200
Cyprus,2015,99.6900,97.4100,93.0300,31.4900
Cyprus,2020,99.9800,98.0700,94.8600,32.3100
Cyprus,2025,99.6600,97.9000,94.6200,33.1100
Czech Republic,1950,99.1400,98.1700,50.6800,2.2900
Czech Republic,1955,99.2600,98.4400,55.1900,3.0900
Czech Republic,1960,99.4400,98.8600,62.3200,3.7400
Czech Republic,1965,99.5400,99.1200,70.5500,5.3000
Czech Republic,1970,99.5600,99.2200,77.0500,5.1500
Czech Republic,1975,99.4300,99.0400,76.8700,5.6300
Czech Republic,1980,99.4500,99.0900,81.7500,6.7900
Czech Republic,1985,99.5000,99.2500,85.8200,7.4500
Czech Republic,1990,99.5100,99.3200,87.8500,7.3600
Czech Republic,1995,99.5600,99.3800,88.4500,7.5700
Czech Republic,2000,99.5000,99.3100,88.0100,9.8400
Czech Republic,2005,99.5400,99.3900,88.7400,10.7600
Czech Republic,2010,99.5000,99.2600,91.2800,17.5800
Czech Republic,2015,99.6500,99.5100,90.0000,13.9200
Czech Republic,2020,113.6200,113.5000,105.0400,27.3600
Czech Republic,2025,114.5300,114.4000,106.3900,29.3000
Democratic People's Republic of Korea,1950,86.6500,30.8600,30.8200,2.6900
Democratic People's Republic of Korea,1955,96.0600,70.0600,69.9900,6.0000
Democratic People's Republic of Korea,1960,98.1400,76.7000,76.6300,8.1500
Democratic People's Republic of Korea,1965,99.5600,91.6800,91.6000,10.4300
Democratic People's Republic of Korea,1970,99.9200,99.0100,98.9300,11.1100
Democratic People's Republic of Korea,1975,99.9700,99.9000,99.8200,12.6700
Democratic People's Republic of Korea,1980,99.9800,99.9600,99.8800,13.0400
Democratic People's Republic of Korea,1985,99.9900,99.9700,99.8900,11.2500
Democratic People's Republic of Korea,1990,99.9800,99.9700,99.8900,11.4800
Democratic People's Republic of Korea,1995,99.9900,99.9700,99.8900,10.5900
Democratic People's Republic of Korea,2000,99.9800,99.9700,99.9200,11.4900
Democratic People's Republic of Korea,2005,99.9700,99.9600,99.8800,17.3200
Democratic People's Republic of Korea,2010,99.9800,99.9700,99.9600,13.0500
Democratic People's Republic of Korea,2015,99.9800,99.9700,99.9600,17.2000
Democratic People's Republic of Korea,2020,99.9800,99.9700,99.9600,16.2700
Democratic People's Republic of Korea,2025,99.9700,99.9600,99.9400,18.0200
Democratic Republic of the Congo,1950,14.3200,8.1700,1.5700,0.2000
Democratic Republic of the Congo,1955,18.2000,10.7900,2.2200,0.3000
Democratic Republic of the Congo,1960,23.7500,14.7800,3.2600,0.4500
Democratic Republic of the Congo,1965,26.7900,17.1200,3.9400,0.5000
Democratic Republic of the Congo,1970,35.3000,23.5500,6.2400,0.8500
Democratic Republic of the Congo,1975,43.8300,30.4800,8.3100,1.1500
Democratic Republic of the Congo,1980,50.2600,37.0900,10.6000,1.2500
Democratic Republic of the Congo,1985,55.6900,42.4300,13.3300,1.6400
Democratic Republic of the Congo,1990,60.6600,46.6700,15.2100,1.8600
Democratic Republic of the Congo,1995,65.1400,48.7900,15.7900,2.0500
Democratic Republic of the Congo,2000,64.8700,48.1500,16.4700,2.4300
Democratic Republic of the Congo,2005,69.0500,52.6200,19.5400,2.8200
Democratic Republic of the Congo,2010,68.6600,53.4400,28.0900,5.9100
Democratic Republic of the Congo,2015,74.7400,59.6400,25.7100,3.4300
Democratic Republic of the Congo,2020,71.7400,59.6600,27.4000,3.6400
Democratic Republic of the Congo,2025,73.8900,63.6500,30.9900,4.1600
Denmark,1950,99.8700,99.8600,27.0100,1.4200
Denmark,1955,99.8700,99.8600,33.4300,1.7400
Denmark,1960,99.8700,99.8000,39.7900,2.2200
Denmark,1965,99.8800,99.6500,47.0100,2.8200
Denmark,1970,99.8600,99.5600,54.3000,3.5100
Denmark,1975,99.8400,99.4100,56.7500,4.1100
Denmark,1980,99.8000,99.1600,57.4000,4.3000
Denmark,1985,99.8100,99.1600,61.0700,4.3200
Denmark,1990,99.7800,99.1300,63.5300,4.7400
Denmark,1995,99.8100,99.2400,65.2800,5.5200
Denmark,2000,99.8700,99.4000,66.2400,5.9300
Denmark,2005,99.9600,99.8000,67.0800,6.2100
Denmark,2010,99.9900,99.9600,72.8900,12.1400
Denmark,2015,99.9900,99.9700,68.2000,7.1000
Denmark,2020,107.1600,107.1400,77.7600,14.3800
Denmark,2025,108.1600,108.1200,80.9200,16.4500
Djibouti,2020,36.8300,28.6500,18.9000,4.1100
Djibouti,2025,42.4500,33.6500,22.6200,4.8700
Dominican Republic,1950,17.9000,12.2700,4.8600,1.4000
Dominican Republic,1955,20.8100,14.4800,5.8900,1.8100
Dominican Republic,1960,24.9900,17.3700,7.1700,2.2400
Dominican Republic,1965,31.4500,21.7100,9.2600,3.1900
Dominican Republic,1970,38.8500,27.8500,12.9500,4.9400
Dominican Republic,1975,47.4500,36.2600,18.1400,7.2000
Dominican Republic,1980,56.4500,44.7700,22.8400,8.9100
Dominican Republic,1985,64.5400,52.5600,26.2800,9.8000
Dominican Republic,1990,69.1800,56.1400,27.1200,9.7800
Dominican Republic,1995,71.6400,58.2700,29.2600,10.6000
Dominican Republic,2000,75.2000,63.8400,34.9300,12.5100
Dominican Republic,2005,79.2000,69.3900,41.2400,14.5800
Dominican Republic,2010,84.0300,75.2500,47.3800,16.3400
Dominican Republic,2015,85.4600,78.3800,52.7900,18.3800
Dominican Republic,2020,89.1200,83.2200,59.0400,20.5400
Dominican Republic,2025,91.0300,86.0500,63.6600,21.8600
Eastern Africa,1950,7.5500,3.5000,1.4800,0.3600
Eastern Africa,1955,9.3400,4.2800,1.8700,0.4700
Eastern Africa,1960,11.6900,5.5500,2.3600,0.6000
Eastern Africa,1965,15.0800,7.3200,3.0900,0.8100
Eastern Africa,1970,19.4700,9.2300,4.0500,1.0600
Eastern Africa,1975,23.9100,11.2700,5.3000,1.3600
Eastern Africa,1980,29.2400,14.0000,6.7200,1.6200
Eastern Africa,1985,35.3200,17.5500,8.8900,1.9000
Eastern Africa,1990,40.4600,20.8800,10.5900,2.1200
Eastern Africa,1995,44.0100,22.8100,11.0100,2.0900
Eastern Africa,2000,46.7300,24.9100,12.3900,2.3200
Eastern Africa,2005,49.8700,27.7100,14.9000,3.5500
Eastern Africa,2010,51.5500,29.7700,15.5500,3.8900
Eastern Africa,2015,52.9100,31.6100,16.1200,3.1800
Eastern Africa,2020,55.8200,35.3800,18.4900,3.7600
Eastern Africa,2025,59.9800,40.3700,21.8000,4.4200
Eastern Asia,1950,43.4500,23.2000,10.5200,1.4400
Eastern Asia,1955,57.0900,28.1200,13.0900,2.3000
Eastern Asia,1960,66.6700,34.2900,16.4400,3.1800
Eastern Asia,1965,75.6700,42.4100,19.6000,3.5600
Eastern Asia,1970,79.7000,46.9900,20.5400,3.8700
Eastern Asia,1975,82.4100,53.4800,21.0400,4.1900
Eastern Asia,1980,87.6500,66.8900,29.1300,5.4200
Eastern Asia,1985,92.3600,76.2700,30.8400,6.7900
Eastern Asia,1990,93.5400,78.0800,27.9900,7.5200
Eastern Asia,1995,94.4200,82.8100,32.0900,9.8200
Eastern Asia,2000,95.0900,88.1000,38.9900,13.5200
Eastern Asia,2005,96.4100,91.0600,45.3800,18.6400
Eastern Asia,2010,98.0400,93.3300,50.6300,24.3200
Eastern Asia,2015,98.1600,95.2200,60.3700,35.5800
Eastern Asia,2020,98.8500,96.8200,69.1900,39.2500
Eastern Asia,2025,99.1200,97.6700,75.3500,46.1500
Eastern Europe,1950,94.9400,62.9400,30.9000,3.4800
Eastern Europe,1955,97.1700,58.9700,27.8400,3.5200
Eastern Europe,1960,98.5300,75.6400,44.1100,5.6400
Eastern Europe,1965,99.2100,88.1400,58.0200,7.2800
Eastern Europe,1970,99.5700,95.5900,72.1700,8.4500
Eastern Europe,1975,99.6600,97.8200,78.3800,8.7300
Eastern Europe,1980,99.6800,98.5300,83.3700,9.4700
Eastern Europe,1985,99.6600,98.8800,86.0600,10.5600
Eastern Europe,1990,99.6300,98.8800,85.7700,11.3200
Eastern Europe,1995,99.6200,98.8000,85.3700,12.8000
Eastern Europe,2000,99.5300,98.4400,85.1000,16.6000
Eastern Europe,2005,99.5400,98.6200,87.0200,17.0700
Eastern Europe,2010,99.5300,98.2200,88.9300,19.9000
Eastern Europe,2015,99.5900,98.7700,89.6200,19.5200
Eastern Europe,2020,99.6400,98.9000,90.6200,19.3200
Eastern Europe,2025,99.5600,98.7800,90.9900,20.5000
Ecuador,1950,31.3900,10.0200,5.1700,1.5800
Ecuador,1955,34.1500,12.0800,6.6100,2.4000
Ecuador,1960,38.7300,14.9600,8.8100,3.6500
Ecuador,1965,45.4300,19.4600,12.2100,5.6300
Ecuador,1970,53.3000,25.9400,17.3100,8.5600
Ecuador,1975,61.7300,33.6900,23.3400,11.9200
Ecuador,1980,69.0200,41.5100,29.1400,14.5800
Ecuador,1985,75.2200,48.3300,34.0000,15.8200
Ecuador,1990,79.4500,52.2700,36.4100,15.4200
Ecuador,1995,81.9900,54.3900,37.9100,15.4200
Ecuador,2000,83.7400,56.7600,40.3300,16.5000
Ecuador,2005,85.9000,62.2600,44.9000,18.3500
Ecuador,2010,87.9200,67.1300,49.3600,20.2200
Ecuador,2015,89.5000,72.0600,53.5000,22.0100
Ecuador,2020,90.9200,76.3800,57.2400,23.4100
Ecuador,2025,92.1100,79.9800,60.4400,24.6200
Egypt,1950,10.7600,8.1500,6.7700,2.3500
Egypt,1955,13.4500,10.5900,8.7900,3.0900
Egypt,1960,16.7600,13.7000,11.4400,4.0100
Egypt,1965,20.5300,17.1800,14.6200,5.1500
Egypt,1970,25.8600,22.4800,19.4300,6.5400
Egypt,1975,31.5000,28.1400,24.6600,7.9200
Egypt,1980,37.9800,34.8300,30.8800,9.4500
Egypt,1985,44.1900,41.1400,36.8000,10.3400
Egypt,1990,51.4900,48.3200,43.1800,10.9500
Egypt,1995,58.6700,54.9400,48.9800,11.9400
Egypt,2000,64.6700,60.9400,55.1300,13.1100
Egypt,2005,70.2900,67.2800,61.6700,15.0800
Egypt,2010,75.5700,72.2500,66.3400,17.4800
Egypt,2015,80.0000,76.8100,73.0300,27.6500
Egypt,2020,107.6600,104.2900,98.6900,45.6500
Egypt,2025,114.9200,112.3100,107.1000,51.7400
El Salvador,1950,13.7400,6.3200,3.2500,1.1300
El Salvador,1955,17.0200,8.3800,4.3800,1.5700
El Salvador,1960,21.8800,11.0400,5.8600,2.1400
El Salvador,1965,27.3600,14.3000,7.7600,2.9000
El Salvador,1970,33.3700,18.3800,10.1400,3.5500
El Salvador,1975,40.3100,23.6700,13.0400,4.4600
El Salvador,1980,46.8600,30.3000,15.9800,5.6300
El Salvador,1985,52.4200,36.5600,19.3600,6.6000
El Salvador,1990,57.0800,41.6400,22.0400,7.1500
El Salvador,1995,61.3900,45.9700,24.4200,7.2900
El Salvador,2000,66.8600,51.2800,27.9300,8.2400
El Salvador,2005,71.3200,55.9800,33.1000,12.0400
El Salvador,2010,75.8700,60.1600,33.1700,9.4000
El Salvador,2015,79.7800,65.1800,37.8500,11.0300
El Salvador,2020,83.0400,69.7300,42.4400,12.2200
El Salvador,2025,85.7600,73.6500,46.7100,13.4200
Equatorial Guinea,1950,21.5900,2.7200,0.1800,0.0100
Equatorial Guinea,1955,27.6400,4.8700,0.4100,0.0400
Equatorial Guinea,1960,33.9000,8.0800,0.8700,0.1300
